unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,descriptor,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district
6257440,2016-08-30 19:07:52+00:00,2016-08-30 19:40:09+00:00,2016-08-30 19:40:09+00:00,Closed,Emailed customer Information,Triage - TTX Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
3959105,2014-08-27 23:35:01+00:00,2014-08-28 12:53:38+00:00,2014-08-28 12:53:38+00:00,Closed,"Anonymous customer did not provide the addresses or any details at all about the vehicles they're reporting, so this cannot be reallocated to Abandoned Vehicles. Insufficient data.",311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
869282,2011-04-25 17:24:21+00:00,2011-04-26 08:38:54+00:00,2011-04-26 08:38:54+00:00,Closed,emailed customer to contact manufacturer of internet phone for configuration.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
681455,2010-06-24 14:37:33+00:00,2010-06-25 08:51:30+00:00,2010-06-25 08:51:30+00:00,Closed,tested functionality of using Firefox and Chrome.  emailed customer indicating we could not replicate problem.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5007048,2015-08-17 14:15:39+00:00,2015-08-24 22:29:33+00:00,2015-08-24 22:29:33+00:00,Closed,Per process - cases are closed 5 days after assignment.,311 Service Request Queue - Hold,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
961086,2011-09-13 00:24:33+00:00,2011-09-13 07:26:38+00:00,2011-09-13 07:26:38+00:00,Closed,emailed bart citations link to caller.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5875480,2016-05-17 08:51:57+00:00,2017-08-23 16:08:07+00:00,2017-08-23 16:08:07+00:00,Closed,,Human Resources - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
982459,2011-10-13 09:31:22+00:00,2017-04-21 08:11:44+00:00,2017-04-21 08:11:44+00:00,Closed,"Per liaison, E. Hirst, issues previously resolved.",Sheriff - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1157434,2012-06-30 22:11:25+00:00,2012-07-09 11:03:29+00:00,2012-07-09 11:03:29+00:00,Closed,Park Patrol has been adv'd.,RPD Park Patrol Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
434951,2009-05-20 10:58:20+00:00,2009-05-20 15:55:12+00:00,2009-05-20 15:55:12+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1029269,2011-12-24 01:52:03+00:00,2012-01-04 16:34:03+00:00,2012-01-04 16:34:03+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
500599,2009-09-07 10:41:55+00:00,2009-09-08 11:12:23+00:00,2009-09-08 11:12:23+00:00,Closed,Duplicate of #500607,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
6419179,2016-10-14 08:00:25+00:00,2016-10-14 19:25:50+00:00,2016-10-14 19:25:50+00:00,Closed,Transfered to SF City Hall BM: SR#6422456,311 Service Request Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
435339,2009-05-20 22:47:36+00:00,2009-05-22 10:57:07+00:00,2009-05-22 10:57:07+00:00,Closed,Requested information given.,Police Department Administration - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
428737,2009-05-10 19:13:54+00:00,2009-05-11 09:53:43+00:00,2009-05-11 09:53:43+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
4813268,2015-06-09 09:31:34+00:00,2015-06-09 12:57:48+00:00,2015-06-09 12:57:48+00:00,Closed,Informed the customer that the SFMTA Customer Service line (415) 701-3000 can help answer their questions in regards to their project on public transportation in San Francisco.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
3972740,2014-09-01 22:35:53+00:00,2014-09-02 15:32:45+00:00,2014-09-02 15:32:45+00:00,Closed,Customer created SR #3972751 which has the same information.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
4486223,2015-02-12 11:27:24+00:00,2015-02-17 11:03:02+00:00,2015-02-17 11:03:02+00:00,Closed,Requested info Emailed to customer.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
554059,2009-11-30 14:41:58+00:00,2009-12-01 12:23:08+00:00,2009-12-01 12:23:08+00:00,Closed,"Dariush Kayhan, Policy Advisor on Homeless Issues, will contact caller directly.  I informed Mr. Denton that Dariush will contact him .",HSA - Other - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1165513,2012-07-12 11:10:06+00:00,2012-07-13 16:23:42+00:00,2012-07-13 16:23:42+00:00,Closed,Constituent contacted by Mayor's Office of Communications.,Mayors Office of Neighborhood Services - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
2781434,2013-09-03 02:46:26+00:00,2013-09-04 16:06:03+00:00,2013-09-04 16:06:03+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,https://311-emappprod.ad.sfgov.org/attachments/viewCaseNoteAttachments.jsp?caseid=2781434,0.0,0.0,
4405916,2015-01-19 08:03:52+00:00,2015-01-20 17:26:21+00:00,2015-01-20 17:26:21+00:00,Closed,Emailed customer with contact information for the Transbay Joint Powers Authority.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
867158,2011-04-21 22:20:12+00:00,2012-07-11 09:23:35+00:00,2012-07-11 09:23:35+00:00,Closed,Administrative Closure,Treasurer/Tax Collector - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
593204,2010-02-01 13:44:16+00:00,2010-02-02 07:18:39+00:00,2010-02-02 07:18:39+00:00,Closed,PSR 356524,SSP - MTA Feedback Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
7309794,2017-06-28 09:52:36+00:00,2017-06-28 10:16:53+00:00,2017-06-28 10:16:53+00:00,Closed,"Payments for the regulatory licenses can only be paid by mail or in person.    To pay in person, go to:  1 Dr. Carlton B. Goodlett Pl., City Hall, Room 140 San Francisco CA 94102 Monday-Friday, 8:00AM-5:00PM (Closed on legal holidays)",Triage - TTX Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
665226,2010-05-29 21:50:37+00:00,2010-06-01 07:28:27+00:00,2010-06-01 07:28:27+00:00,Closed,emailed customer indicating we only have info pertaining to SF and to search online if wants info about US as a whole.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
7607755,2017-09-08 03:47:15+00:00,2017-09-08 15:59:24+00:00,2017-09-08 15:59:24+00:00,Closed,,TAXI Complaints High Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
527760,2009-10-19 15:30:27+00:00,2010-10-15 12:22:15+00:00,2010-10-15 12:22:15+00:00,Closed,done,PUC - Sewer - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1018514,2011-12-07 10:27:16+00:00,2012-01-03 15:22:18+00:00,2012-01-03 15:22:18+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1004894,2011-11-15 14:22:06+00:00,2011-11-21 12:01:56+00:00,2011-11-21 12:01:56+00:00,Closed,,Art Commission - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1684268,2012-11-14 16:48:43+00:00,2012-11-15 08:05:28+00:00,2012-11-15 08:05:28+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5497584,2016-01-24 13:27:35+00:00,2016-01-24 14:37:21+00:00,2016-01-24 14:37:21+00:00,Closed,Sent email to customer with disclosure : http://www.nps.gov/alcatraz/,311 Service Request Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
881622,2011-05-14 11:14:17+00:00,2012-07-11 09:23:20+00:00,2012-07-11 09:23:20+00:00,Closed,Administrative Closure,Treasurer/Tax Collector - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1451077,2012-09-20 16:28:28+00:00,2012-10-09 15:15:37+00:00,2012-10-09 15:15:37+00:00,Closed,Oracle complaint. For next year.,Entertainment Commission - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
882722,2011-05-16 12:18:24+00:00,2011-05-16 14:32:11+00:00,2011-05-16 14:32:11+00:00,Closed,"Spoke to customer, addressed her questions.",DPH - Office of Vital Records - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
961834,2011-09-14 02:27:34+00:00,2011-09-19 09:37:24+00:00,2011-09-19 09:37:24+00:00,Closed,sent froreign payment information,SFMTA - Citations/Resident Parking Permits - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
3679317,2014-05-26 21:39:55+00:00,2014-05-29 09:10:17+00:00,2014-05-29 09:10:17+00:00,Closed,,PUC - Water - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
4664752,2015-04-14 16:17:27+00:00,2015-04-16 14:45:08+00:00,2015-04-16 14:45:08+00:00,Closed,Emailed customer reported data of syringes and needles in the City and County of San Francisco.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
7359738,2017-07-11 09:40:46+00:00,2017-07-17 14:26:46+00:00,2017-07-17 14:26:46+00:00,Closed,Sent email and requested 2018RG cert be mailed.,Treasurer/Tax Collector - BTS Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
6125408,2016-07-27 08:14:40+00:00,2016-07-28 09:09:40+00:00,2016-07-28 09:09:40+00:00,Closed,,311 Service Request Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
570622,2009-12-28 18:15:53+00:00,2012-09-10 10:11:43+00:00,2012-09-10 10:11:43+00:00,Closed,,311 Service Request Queue - Hold,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5447566,2016-01-08 20:40:20+00:00,2016-01-08 20:52:15+00:00,2016-01-08 20:52:15+00:00,Closed,emailed caller the information,311 Service Request Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
453073,2009-06-18 20:42:07+00:00,2009-06-19 17:14:16+00:00,2009-06-19 17:14:16+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5289111,2015-11-16 11:24:28+00:00,2015-11-30 10:42:41+00:00,2015-11-30 10:42:41+00:00,Closed,worker will contact referent.,Aging and Adult Services - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
2132393,2013-03-15 17:29:36+00:00,2013-03-18 10:32:37+00:00,2013-03-18 10:32:37+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
636609,2010-04-12 13:14:38+00:00,2010-04-21 11:44:42+00:00,2010-04-21 11:44:42+00:00,Closed,"Code Enforcement, DPH
 415-252-3805
 Note:  same as that of 
 Serviced Request #640913",DPH - Environmental Health - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5464044,2016-01-14 09:36:49+00:00,2016-01-19 09:36:00+00:00,2016-01-19 09:36:00+00:00,Closed,,SFMTA - Temporary Sign Program - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
3903531,2014-08-10 08:09:04+00:00,2014-08-11 10:26:19+00:00,2014-08-11 10:26:19+00:00,Closed,Emailed requested info to customer.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
3876559,2014-07-31 13:02:06+00:00,2014-08-05 09:25:56+00:00,2014-08-05 09:25:56+00:00,Closed,Unable to determine nature of request,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
419794,2009-04-27 10:30:04+00:00,2009-04-27 11:17:38+00:00,2009-04-27 11:17:38+00:00,Closed,,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
5608034,2016-02-26 18:06:50+00:00,2016-02-27 06:21:38+00:00,2016-02-27 06:21:38+00:00,Closed,Planning Department - 415- 558-6378 http://propertymap.sfplanning.org/,311 Service Request Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
958357,2011-09-08 14:27:11+00:00,2011-09-12 10:00:32+00:00,2011-09-12 10:00:32+00:00,Closed,Good suggestion. I will pass this along to our Housing & Homeless division,HSA - Other - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
4963799,2015-08-03 13:50:54+00:00,2015-08-03 15:11:18+00:00,2015-08-03 15:11:18+00:00,Closed,"Per 527, water from HP hydrant S/D",PUC - Water - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
1079123,2012-03-06 12:20:20+00:00,2012-03-26 11:19:02+00:00,2012-03-26 11:19:02+00:00,Closed,Recd response from Asst Dir of OCA:  I responded to Mr. Richard Lynch's email request with information re: becoming a registered vendor on 3/12/12.,Contract Administration - G,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
2956912,2013-10-17 16:15:38+00:00,2013-11-04 13:22:24+00:00,2013-11-04 13:22:24+00:00,Closed,Website is now working.,311 Escalated KB Questions Queue,General Request - 311CUSTOMERSERVICECENTER,other,311CustomerServiceCenter - other,Not associated with a specific address,,,,Web,,0.0,0.0,
