call_number,unit_id,incident_number,call_type,call_date,watch_date,received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,transport_timestamp,hospital_timestamp,call_final_disposition,available_timestamp,address,city,zipcode_of_incident,battalion,station_area,box,original_priority,priority,final_priority,als_unit,call_type_group,number_of_alarms,unit_type,unit_sequence_in_call_dispatch,fire_prevention_district,supervisor_district,neighborhood_district,location,row_id,latitude,longitude
112680053,T03,11088463,Alarms,2011-09-25,2011-09-24,2011-09-25 03:14:18+00:00,2011-09-25 03:16:26+00:00,2011-09-25 03:16:35+00:00,2011-09-25 03:17:03+00:00,2011-09-25 03:18:32+00:00,,,Other,2011-09-25 03:28:59+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,TRUCK,1,1,3,,"(37.7877474173136, -122.410062144878)",112680053-T03,37.7877474173136,-122.410062144878
60020227,T03,6000555,Alarms,2006-01-02,2006-01-02,2006-01-02 17:55:02+00:00,2006-01-02 17:57:05+00:00,2006-01-02 17:57:11+00:00,2006-01-02 17:58:32+00:00,,,,Other,2006-01-02 18:08:59+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,TRUCK,2,1,3,,"(37.7877474173136, -122.410062144878)",060020227-T03,37.7877474173136,-122.410062144878
52970293,T03,5080129,Alarms,2005-10-24,2005-10-24,2005-10-24 20:52:42+00:00,2005-10-24 20:53:20+00:00,2005-10-24 20:53:26+00:00,2005-10-24 20:54:56+00:00,2005-10-24 20:56:16+00:00,,,Other,2005-10-24 21:03:20+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,TRUCK,1,1,3,,"(37.7877474173136, -122.410062144878)",052970293-T03,37.7877474173136,-122.410062144878
12770400,B01,1085044,Structure Fire,2001-10-04,2001-10-04,2001-10-04 21:04:08+00:00,2001-10-04 21:04:12+00:00,2001-10-04 21:04:18+00:00,2001-10-04 21:06:11+00:00,2001-10-04 21:08:05+00:00,,,Other,2001-10-04 21:16:21+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,CHIEF,2,1,3,,"(37.7877474173136, -122.410062144878)",012770400-B01,37.7877474173136,-122.410062144878
40660342,B01,4018843,Alarms,2004-03-06,2004-03-06,2004-03-06 19:47:54+00:00,2004-03-06 19:49:13+00:00,2004-03-06 19:49:43+00:00,2004-03-06 19:51:15+00:00,2004-03-06 19:53:53+00:00,,,Other,2004-03-06 20:00:32+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,CHIEF,3,1,3,,"(37.7877474173136, -122.410062144878)",040660342-B01,37.7877474173136,-122.410062144878
81860367,B03,8057384,Alarms,2008-07-04,2008-07-04,2008-07-04 20:56:08+00:00,2008-07-04 20:58:00+00:00,2008-07-04 20:58:22+00:00,2008-07-04 20:59:38+00:00,2008-07-04 21:05:00+00:00,,,Other,2008-07-04 21:09:45+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,CHIEF,3,1,3,,"(37.7877474173136, -122.410062144878)",081860367-B03,37.7877474173136,-122.410062144878
11300215,E03,1040145,Structure Fire,2001-05-10,2001-05-10,2001-05-10 13:19:13+00:00,2001-05-10 13:19:15+00:00,2001-05-10 13:19:46+00:00,,2001-05-10 13:21:11+00:00,,,Other,2001-05-10 13:33:32+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,ENGINE,1,1,3,,"(37.7877474173136, -122.410062144878)",011300215-E03,37.7877474173136,-122.410062144878
112680053,B01,11088463,Alarms,2011-09-25,2011-09-24,2011-09-25 03:14:18+00:00,2011-09-25 03:16:26+00:00,2011-09-25 03:16:35+00:00,2011-09-25 03:19:07+00:00,2011-09-25 03:22:38+00:00,,,Other,2011-09-25 03:31:30+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,CHIEF,3,1,3,,"(37.7877474173136, -122.410062144878)",112680053-B01,37.7877474173136,-122.410062144878
12770400,E01,1085044,Structure Fire,2001-10-04,2001-10-04,2001-10-04 21:04:08+00:00,2001-10-04 21:04:12+00:00,2001-10-04 21:04:18+00:00,2001-10-04 21:07:31+00:00,,,,Other,2001-10-04 21:17:01+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,ENGINE,8,1,3,,"(37.7877474173136, -122.410062144878)",012770400-E01,37.7877474173136,-122.410062144878
53650322,E02,5099457,Other,2005-12-31,2005-12-31,2005-12-31 12:48:18+00:00,2005-12-31 12:48:50+00:00,2005-12-31 12:49:08+00:00,2005-12-31 12:51:03+00:00,2005-12-31 12:53:03+00:00,,,Other,2005-12-31 13:06:21+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,ENGINE,1,1,3,,"(37.7877474173136, -122.410062144878)",053650322-E02,37.7877474173136,-122.410062144878
22660327,T01,2078869,Structure Fire,2002-09-23,2002-09-23,2002-09-23 16:41:22+00:00,2002-09-23 16:42:37+00:00,2002-09-23 16:42:49+00:00,2002-09-23 16:45:56+00:00,2002-09-23 16:47:35+00:00,,,Other,2002-09-23 16:48:15+00:00,400 Block of MASON ST,SF,94102,B01,03,0145,3,3,3,False,,1,TRUCK,3,1,3,,"(37.7877474173136, -122.410062144878)",022660327-T01,37.7877474173136,-122.410062144878
102330082,B01,10073261,Structure Fire,2010-08-21,2010-08-20,2010-08-21 05:30:07+00:00,2010-08-21 05:30:08+00:00,2010-08-21 05:31:01+00:00,2010-08-21 05:32:32+00:00,2010-08-21 05:35:15+00:00,,,Other,2010-08-21 05:48:47+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,3,3,False,,1,CHIEF,3,1,3,,"(37.8019369945594, -122.416296996585)",102330082-B01,37.8019369945594,-122.416296996585
81700220,B01,8052204,Structure Fire,2008-06-18,2008-06-18,2008-06-18 14:01:46+00:00,2008-06-18 14:01:46+00:00,2008-06-18 14:02:02+00:00,2008-06-18 14:02:23+00:00,,,,Other,2008-06-18 14:08:40+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,3,3,False,,1,CHIEF,3,1,3,,"(37.8019369945594, -122.416296996585)",081700220-B01,37.8019369945594,-122.416296996585
111690354,B01,11055854,Structure Fire,2011-06-18,2011-06-18,2011-06-18 21:21:53+00:00,2011-06-18 21:21:54+00:00,2011-06-18 21:22:13+00:00,,2011-06-18 21:22:24+00:00,,,Other,2011-06-18 21:31:15+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,3,3,False,,1,CHIEF,1,1,3,,"(37.8019369945594, -122.416296996585)",111690354-B01,37.8019369945594,-122.416296996585
101330157,78,10041386,Medical Incident,2010-05-13,2010-05-13,2010-05-13 11:37:37+00:00,2010-05-13 11:38:31+00:00,2010-05-13 11:38:40+00:00,2010-05-13 11:38:56+00:00,2010-05-13 11:42:56+00:00,2010-05-13 12:05:45+00:00,2010-05-13 12:34:41+00:00,Code 3 Transport,2010-05-13 13:05:00+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,2,2,True,,1,MEDIC,2,1,3,,"(37.8019369945594, -122.416296996585)",101330157-78,37.8019369945594,-122.416296996585
113250109,79,11107870,Medical Incident,2011-11-21,2011-11-21,2011-11-21 10:04:42+00:00,2011-11-21 10:05:26+00:00,2011-11-21 10:05:40+00:00,2011-11-21 10:06:53+00:00,2011-11-21 10:16:07+00:00,2011-11-21 10:52:15+00:00,2011-11-21 11:19:12+00:00,Code 2 Transport,2011-11-21 12:03:46+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,3,3,True,,1,MEDIC,2,1,3,,"(37.8019369945594, -122.416296996585)",113250109-79,37.8019369945594,-122.416296996585
92600137,T02,9077348,Structure Fire,2009-09-17,2009-09-17,2009-09-17 10:27:47+00:00,2009-09-17 10:27:58+00:00,2009-09-17 10:28:28+00:00,,,,,Other,2009-09-17 10:29:39+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,3,3,False,,1,TRUCK,2,1,3,,"(37.8019369945594, -122.416296996585)",092600137-T02,37.8019369945594,-122.416296996585
102670134,E28,10084451,Structure Fire,2010-09-24,2010-09-24,2010-09-24 10:51:11+00:00,2010-09-24 10:51:16+00:00,2010-09-24 10:52:21+00:00,2010-09-24 10:54:02+00:00,,,,Other,2010-09-24 10:54:45+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,3,3,False,,1,ENGINE,3,1,3,,"(37.8019369945594, -122.416296996585)",102670134-E28,37.8019369945594,-122.416296996585
110690172,E28,11022685,Medical Incident,2011-03-10,2011-03-10,2011-03-10 12:26:17+00:00,2011-03-10 12:28:10+00:00,2011-03-10 12:28:57+00:00,2011-03-10 12:30:11+00:00,2011-03-10 12:32:06+00:00,,,Other,2011-03-10 12:49:31+00:00,2200 Block of JONES ST,SF,94133,B01,28,0151,3,1,2,True,,1,ENGINE,1,1,3,,"(37.8019369945594, -122.416296996585)",110690172-E28,37.8019369945594,-122.416296996585
1920116,M41,57518,Structure Fire,2000-07-10,2000-07-10,2000-07-10 12:01:20+00:00,2000-07-10 12:02:03+00:00,2000-07-10 12:02:20+00:00,2000-07-10 12:03:52+00:00,2000-07-10 12:04:36+00:00,,,Other,2000-07-10 12:09:44+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,True,,1,MEDIC,2,1,3,,"(37.7944063708533, -122.418921298898)",001920116-M41,37.7944063708533,-122.418921298898
82490320,57,8076627,Medical Incident,2008-09-05,2008-09-05,2008-09-05 18:22:17+00:00,2008-09-05 18:25:09+00:00,2008-09-05 18:25:25+00:00,2008-09-05 18:26:02+00:00,2008-09-05 18:27:57+00:00,2008-09-05 18:38:48+00:00,2008-09-05 18:43:45+00:00,Code 2 Transport,2008-09-05 19:05:04+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,True,,1,MEDIC,2,1,3,,"(37.7944063708533, -122.418921298898)",082490320-57,37.7944063708533,-122.418921298898
103290027,B01,10105240,Structure Fire,2010-11-25,2010-11-24,2010-11-25 02:27:59+00:00,2010-11-25 02:28:00+00:00,2010-11-25 02:28:07+00:00,2010-11-25 02:30:24+00:00,2010-11-25 02:33:40+00:00,,,Other,2010-11-25 02:49:34+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,False,,1,CHIEF,3,1,3,,"(37.7944063708533, -122.418921298898)",103290027-B01,37.7944063708533,-122.418921298898
101650145,T03,10052041,Structure Fire,2010-06-14,2010-06-14,2010-06-14 10:53:00+00:00,2010-06-14 10:53:00+00:00,2010-06-14 10:53:11+00:00,2010-06-14 10:54:30+00:00,,,,Other,2010-06-14 10:57:12+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,False,,1,TRUCK,3,1,3,,"(37.7944063708533, -122.418921298898)",101650145-T03,37.7944063708533,-122.418921298898
20670406,T13,2020310,Structure Fire,2002-03-08,2002-03-08,2002-03-08 19:19:07+00:00,2002-03-08 19:23:47+00:00,2002-03-08 19:24:29+00:00,2002-03-08 19:24:51+00:00,,,,Other,2002-03-08 19:30:51+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,False,,1,TRUCK,9,1,3,,"(37.7944063708533, -122.418921298898)",020670406-T13,37.7944063708533,-122.418921298898
112000084,E03,11065878,Structure Fire,2011-07-19,2011-07-19,2011-07-19 08:40:20+00:00,2011-07-19 08:40:20+00:00,2011-07-19 08:40:38+00:00,2011-07-19 08:42:28+00:00,2011-07-19 08:44:57+00:00,,,Other,2011-07-19 08:45:21+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,True,,1,ENGINE,1,1,3,,"(37.7944063708533, -122.418921298898)",112000084-E03,37.7944063708533,-122.418921298898
20670406,RS1,2020310,Structure Fire,2002-03-08,2002-03-08,2002-03-08 19:19:07+00:00,2002-03-08 19:23:47+00:00,2002-03-08 19:24:29+00:00,2002-03-08 19:24:52+00:00,2002-03-08 19:29:20+00:00,,,Other,2002-03-08 19:30:51+00:00,1400 Block of JACKSON ST,SF,94109,B01,41,0163,3,3,3,False,,1,RESCUE SQUAD,4,1,3,,"(37.7944063708533, -122.418921298898)",020670406-RS1,37.7944063708533,-122.418921298898
3200133,RA13,95721,Medical Incident,2000-11-15,2000-11-15,2000-11-15 12:38:39+00:00,2000-11-15 12:41:25+00:00,2000-11-15 12:44:21+00:00,2000-11-15 12:44:30+00:00,2000-11-15 12:54:36+00:00,2000-11-15 13:14:31+00:00,2000-11-15 13:26:37+00:00,Other,2000-11-15 13:45:44+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,1,1,2,True,,1,AIRPORT,1,3,6,,"(37.7799507434806, -122.400778586916)",003200133-RA13,37.7799507434806,-122.400778586916
110620207,KM12,11020391,Medical Incident,2011-03-03,2011-03-03,2011-03-03 14:03:18+00:00,2011-03-03 14:04:57+00:00,2011-03-03 14:07:19+00:00,2011-03-03 14:07:43+00:00,2011-03-03 14:19:28+00:00,,,Patient Declined Transport,2011-03-03 14:43:55+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,2,2,2,False,,1,PRIVATE,1,3,6,,"(37.7799507434806, -122.400778586916)",110620207-KM12,37.7799507434806,-122.400778586916
101630083,B03,10051209,Structure Fire,2010-06-12,2010-06-11,2010-06-12 07:17:54+00:00,2010-06-12 07:17:54+00:00,2010-06-12 07:18:09+00:00,2010-06-12 07:20:04+00:00,2010-06-12 07:22:53+00:00,,,Other,2010-06-12 07:38:02+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,False,,1,CHIEF,2,3,6,,"(37.7799507434806, -122.400778586916)",101630083-B03,37.7799507434806,-122.400778586916
82250209,T08,8069130,Structure Fire,2008-08-12,2008-08-12,2008-08-12 13:46:11+00:00,2008-08-12 13:46:12+00:00,2008-08-12 13:46:28+00:00,2008-08-12 13:48:36+00:00,,,,Other,2008-08-12 13:51:49+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,False,,1,TRUCK,3,3,6,,"(37.7799507434806, -122.400778586916)",082250209-T08,37.7799507434806,-122.400778586916
52440179,E13,5065065,Medical Incident,2005-09-01,2005-09-01,2005-09-01 11:14:49+00:00,2005-09-01 11:16:44+00:00,2005-09-01 11:17:23+00:00,2005-09-01 11:19:03+00:00,,,,Other,2005-09-01 11:19:39+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,True,,1,ENGINE,4,3,6,,"(37.7799507434806, -122.400778586916)",052440179-E13,37.7799507434806,-122.400778586916
113230085,E08,11107220,Structure Fire,2011-11-19,2011-11-18,2011-11-19 07:35:36+00:00,2011-11-19 07:35:36+00:00,2011-11-19 07:36:05+00:00,2011-11-19 07:37:47+00:00,2011-11-19 07:40:35+00:00,,,Other,2011-11-19 07:42:55+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,True,,1,ENGINE,2,3,6,,"(37.7799507434806, -122.400778586916)",113230085-E08,37.7799507434806,-122.400778586916
93340172,E08,9101038,Structure Fire,2009-11-30,2009-11-30,2009-11-30 11:38:08+00:00,2009-11-30 11:38:09+00:00,2009-11-30 11:38:54+00:00,2009-11-30 11:40:43+00:00,2009-11-30 11:42:06+00:00,,,Other,2009-11-30 11:47:37+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,True,,1,ENGINE,2,3,6,,"(37.7799507434806, -122.400778586916)",093340172-E08,37.7799507434806,-122.400778586916
111310296,B03,11043386,Structure Fire,2011-05-11,2011-05-11,2011-05-11 18:11:05+00:00,2011-05-11 18:11:06+00:00,2011-05-11 18:11:38+00:00,2011-05-11 18:14:07+00:00,2011-05-11 18:17:28+00:00,,,Fire,2011-05-11 18:20:41+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,False,,1,CHIEF,3,3,6,,"(37.7799507434806, -122.400778586916)",111310296-B03,37.7799507434806,-122.400778586916
90670020,B03,9019666,Structure Fire,2009-03-08,2009-03-07,2009-03-08 01:18:28+00:00,2009-03-08 01:18:29+00:00,2009-03-08 01:19:19+00:00,2009-03-08 01:21:18+00:00,2009-03-08 01:24:38+00:00,,,Fire,2009-03-08 01:48:43+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,False,,1,CHIEF,3,3,6,,"(37.7799507434806, -122.400778586916)",090670020-B03,37.7799507434806,-122.400778586916
101630083,E08,10051209,Structure Fire,2010-06-12,2010-06-11,2010-06-12 07:17:54+00:00,2010-06-12 07:17:54+00:00,2010-06-12 07:18:09+00:00,2010-06-12 07:20:04+00:00,2010-06-12 07:22:42+00:00,,,Other,,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,True,,1,ENGINE,1,3,6,,"(37.7799507434806, -122.400778586916)",101630083-E08,37.7799507434806,-122.400778586916
91030333,E08,9030434,Structure Fire,2009-04-13,2009-04-13,2009-04-13 21:01:45+00:00,2009-04-13 21:01:45+00:00,2009-04-13 21:02:51+00:00,2009-04-13 21:04:12+00:00,2009-04-13 21:05:10+00:00,,,Other,2009-04-13 21:12:33+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,True,,1,ENGINE,1,3,6,,"(37.7799507434806, -122.400778586916)",091030333-E08,37.7799507434806,-122.400778586916
81760070,T08,8054174,Structure Fire,2008-06-24,2008-06-24,2008-06-24 08:46:50+00:00,2008-06-24 08:46:51+00:00,2008-06-24 08:47:03+00:00,2008-06-24 08:48:21+00:00,2008-06-24 08:50:54+00:00,,,Other,2008-06-24 08:56:37+00:00,800 Block of HARRISON ST,SF,94107,B03,08,0221,3,3,3,False,,1,TRUCK,2,3,6,,"(37.7799507434806, -122.400778586916)",081760070-T08,37.7799507434806,-122.400778586916
112980055,73,11098769,Medical Incident,2011-10-25,2011-10-24,2011-10-25 07:46:13+00:00,2011-10-25 07:47:09+00:00,2011-10-25 07:48:00+00:00,2011-10-25 07:48:20+00:00,2011-10-25 07:53:29+00:00,2011-10-25 08:03:45+00:00,2011-10-25 08:17:39+00:00,Code 2 Transport,2011-10-25 09:02:42+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7842816168857, -122.404614647152)",112980055-73,37.7842816168857,-122.404614647152
62040004,72,6057166,Medical Incident,2006-07-23,2006-07-22,2006-07-23 00:10:36+00:00,2006-07-23 00:11:30+00:00,2006-07-23 00:12:15+00:00,2006-07-23 00:12:52+00:00,2006-07-23 00:17:25+00:00,,,Against Medical Advice,2006-07-23 00:42:40+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7842816168857, -122.404614647152)",062040004-72,37.7842816168857,-122.404614647152
22690214,M08,2079638,Medical Incident,2002-09-26,2002-09-26,2002-09-26 14:13:23+00:00,2002-09-26 14:14:35+00:00,2002-09-26 14:14:40+00:00,2002-09-26 14:15:56+00:00,2002-09-26 14:19:26+00:00,2002-09-26 14:38:21+00:00,,Other,2002-09-26 14:41:47+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7842816168857, -122.404614647152)",022690214-M08,37.7842816168857,-122.404614647152
42890128,94,4079933,Medical Incident,2004-10-15,2004-10-15,2004-10-15 09:09:03+00:00,2004-10-15 09:10:29+00:00,2004-10-15 09:10:51+00:00,2004-10-15 09:11:49+00:00,2004-10-15 09:17:03+00:00,2004-10-15 09:29:49+00:00,2004-10-15 09:37:49+00:00,Other,2004-10-15 10:06:52+00:00,800 Block of MISSION ST,SF,94103,B03,A1,0223,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7842816168857, -122.404614647152)",042890128-94,37.7842816168857,-122.404614647152
21820158,T01,2054087,Structure Fire,2002-07-01,2002-07-01,2002-07-01 10:39:02+00:00,2002-07-01 10:39:02+00:00,2002-07-01 10:39:11+00:00,2002-07-01 10:41:08+00:00,,,,Other,2002-07-01 10:41:29+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,TRUCK,3,3,6,,"(37.7842816168857, -122.404614647152)",021820158-T01,37.7842816168857,-122.404614647152
20750245,E01,2022607,Structure Fire,2002-03-16,2002-03-16,2002-03-16 14:52:43+00:00,2002-03-16 14:52:44+00:00,2002-03-16 14:52:50+00:00,2002-03-16 14:53:44+00:00,2002-03-16 14:55:32+00:00,,,Other,2002-03-16 15:02:12+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,ENGINE,1,3,6,,"(37.7842816168857, -122.404614647152)",020750245-E01,37.7842816168857,-122.404614647152
101710355,E01,10054090,Structure Fire,2010-06-20,2010-06-20,2010-06-20 22:51:46+00:00,2010-06-20 22:51:46+00:00,2010-06-20 22:52:05+00:00,2010-06-20 22:53:20+00:00,2010-06-20 22:54:47+00:00,,,Other,2010-06-20 23:02:32+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,ENGINE,1,3,6,,"(37.7842816168857, -122.404614647152)",101710355-E01,37.7842816168857,-122.404614647152
81770023,84,8054426,Medical Incident,2008-06-25,2008-06-24,2008-06-25 02:40:38+00:00,2008-06-25 02:41:29+00:00,2008-06-25 02:41:45+00:00,2008-06-25 02:42:10+00:00,2008-06-25 02:44:51+00:00,,,Gone on Arrival,2008-06-25 02:46:48+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7842816168857, -122.404614647152)",081770023-84,37.7842816168857,-122.404614647152
30930245,E01,3026979,Alarms,2003-04-03,2003-04-03,2003-04-03 15:34:10+00:00,2003-04-03 15:36:13+00:00,2003-04-03 15:36:25+00:00,2003-04-03 15:37:29+00:00,2003-04-03 15:38:34+00:00,,,Other,2003-04-03 15:39:25+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,ENGINE,1,3,6,,"(37.7842816168857, -122.404614647152)",030930245-E01,37.7842816168857,-122.404614647152
90030108,B03,9000794,Alarms,2009-01-03,2009-01-03,2009-01-03 09:07:46+00:00,2009-01-03 09:09:42+00:00,2009-01-03 09:09:49+00:00,2009-01-03 09:10:26+00:00,2009-01-03 09:20:22+00:00,,,Fire,2009-01-03 09:28:09+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,CHIEF,3,3,6,,"(37.7842816168857, -122.404614647152)",090030108-B03,37.7842816168857,-122.404614647152
32370210,E01,3067940,Medical Incident,2003-08-25,2003-08-25,2003-08-25 13:21:38+00:00,2003-08-25 13:24:00+00:00,2003-08-25 13:24:58+00:00,2003-08-25 13:26:22+00:00,,,,Other,,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,ENGINE,1,3,6,,"(37.7842816168857, -122.404614647152)",032370210-E01,37.7842816168857,-122.404614647152
40810186,E01,4023299,Structure Fire,2004-03-21,2004-03-21,2004-03-21 13:49:05+00:00,2004-03-21 13:49:06+00:00,2004-03-21 13:50:13+00:00,2004-03-21 13:51:33+00:00,2004-03-21 13:52:43+00:00,,,Other,2004-03-21 13:54:28+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,ENGINE,2,3,6,,"(37.7842816168857, -122.404614647152)",040810186-E01,37.7842816168857,-122.404614647152
32370210,M01,3067940,Medical Incident,2003-08-25,2003-08-25,2003-08-25 13:21:38+00:00,2003-08-25 13:24:00+00:00,2003-08-25 13:24:58+00:00,2003-08-25 13:26:10+00:00,2003-08-25 13:32:31+00:00,2003-08-25 13:46:06+00:00,2003-08-25 13:54:02+00:00,Other,2003-08-25 14:28:31+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,True,,1,MEDIC,2,3,6,,"(37.7842816168857, -122.404614647152)",032370210-M01,37.7842816168857,-122.404614647152
32900157,M41,3083202,Medical Incident,2003-10-17,2003-10-17,2003-10-17 12:04:19+00:00,2003-10-17 12:06:26+00:00,2003-10-17 12:16:21+00:00,,,,,Other,2003-10-17 12:18:31+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,2,2,2,True,,1,MEDIC,2,3,6,,"(37.7842816168857, -122.404614647152)",032900157-M41,37.7842816168857,-122.404614647152
31020307,T01,3029677,Alarms,2003-04-12,2003-04-12,2003-04-12 16:28:43+00:00,2003-04-12 16:29:58+00:00,2003-04-12 16:30:13+00:00,2003-04-12 16:31:51+00:00,2003-04-12 16:33:41+00:00,,,Other,2003-04-12 16:36:06+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,TRUCK,1,3,6,,"(37.7842816168857, -122.404614647152)",031020307-T01,37.7842816168857,-122.404614647152
72760173,T01,7079302,Alarms,2007-10-03,2007-10-03,2007-10-03 10:43:59+00:00,2007-10-03 10:44:39+00:00,2007-10-03 10:44:46+00:00,2007-10-03 10:46:15+00:00,2007-10-03 10:48:16+00:00,,,Other,2007-10-03 11:01:52+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,TRUCK,1,3,6,,"(37.7842816168857, -122.404614647152)",072760173-T01,37.7842816168857,-122.404614647152
83450070,T01,8105312,Alarms,2008-12-10,2008-12-09,2008-12-10 07:40:40+00:00,2008-12-10 07:42:16+00:00,2008-12-10 07:42:32+00:00,2008-12-10 07:45:10+00:00,,,,Other,2008-12-10 07:46:28+00:00,800 Block of MISSION ST,SF,94103,B03,01,0223,3,3,3,False,,1,TRUCK,3,3,6,,"(37.7842816168857, -122.404614647152)",083450070-T01,37.7842816168857,-122.404614647152
52790256,M29,5074968,Medical Incident,2005-10-06,2005-10-06,2005-10-06 14:36:17+00:00,2005-10-06 14:37:57+00:00,2005-10-06 14:39:49+00:00,,,2005-10-06 15:10:58+00:00,2005-10-06 15:20:12+00:00,Code 2 Transport,2005-10-06 15:48:51+00:00,500 Block of 7TH ST,SF,94103,B03,08,0227,3,3,3,True,,1,MEDIC,3,3,6,,"(37.7737048355247, -122.403927754843)",052790256-M29,37.7737048355247,-122.403927754843
30430003,B03,3012226,Alarms,2003-02-12,2003-02-11,2003-02-12 00:09:45+00:00,2003-02-12 00:10:02+00:00,2003-02-12 00:10:11+00:00,2003-02-12 00:12:45+00:00,2003-02-12 00:14:55+00:00,,,Other,2003-02-12 00:18:12+00:00,500 Block of 7TH ST,SF,94103,B03,08,0227,3,3,3,False,,1,CHIEF,2,3,6,,"(37.7737048355247, -122.403927754843)",030430003-B03,37.7737048355247,-122.403927754843
32060143,M41,3059197,Medical Incident,2003-07-25,2003-07-25,2003-07-25 10:52:09+00:00,2003-07-25 10:54:09+00:00,2003-07-25 10:54:21+00:00,2003-07-25 10:55:06+00:00,2003-07-25 11:01:38+00:00,,,Other,2003-07-25 11:11:37+00:00,500 Block of 7TH ST,SF,94103,B03,08,0227,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7737048355247, -122.403927754843)",032060143-M41,37.7737048355247,-122.403927754843
31470162,M08,3042101,Medical Incident,2003-05-27,2003-05-27,2003-05-27 11:27:59+00:00,2003-05-27 11:30:30+00:00,2003-05-27 11:31:00+00:00,2003-05-27 11:32:40+00:00,2003-05-27 11:34:43+00:00,2003-05-27 11:47:46+00:00,2003-05-27 11:57:03+00:00,Other,2003-05-27 12:26:43+00:00,500 Block of 7TH ST,SF,94103,B03,08,0227,3,3,3,True,,1,MEDIC,1,3,6,,"(37.7737048355247, -122.403927754843)",031470162-M08,37.7737048355247,-122.403927754843
